Time_s,Displacement_m
3.02483373949759,0.00144970124227494
3.03145025155834,0.00233247895864934
3.0380667636191,0.00319911906662289
3.04430702414509,0.00399477211315576
3.05054728467108,0.00476619829319117
3.05678754519708,0.00550943145805114
3.06302780572307,0.0062188048419597
3.06908129018905,0.00686916956388526
3.07513477465502,0.00748007972555913
3.081188259121,0.00804866527308163
3.08724174358697,0.00857070428662323
3.09310282953694,0.0090278902405754
3.0989639154869,0.00943633822140776
3.10482500143686,0.00979434282844098
3.11068608738682,0.0100992500718356
3.11631031227059,0.0103396092165157
3.12193453715436,0.0105284858340731
3.12755876203812,0.0106652716354912
3.13318298692189,0.0107488172162768
3.13842322998855,0.0107779243672259
3.1436634730552,0.0107603855990665
3.14890371612186,0.0106964390712097
3.15414395918851,0.0105861369841928
3.15910345294042,0.0104392626754482
3.16406294669232,0.01025188807341
3.16902244044423,0.0100248093606328
3.17398193419613,0.00975881216772942
3.18050110937043,0.00935155313237358
3.18702028454473,0.00888161213674251
3.19353945971902,0.00835222282768248
3.20005863489332,0.00776680675169587
3.20921885480312,0.0068585152699088
3.21837907471291,0.00585872763018772
3.22753929462271,0.00477872869721591
3.2366995145325,0.00363576863379178
3.24428238833966,0.00265567749145821
3.25186526214682,0.00165073364996919
3.25944813595397,0.000628447438614623
3.26703100976113,-0.000399463749185806
3.2735030604717,-0.0012720839875201
3.27997511118227,-0.00213671878993592
3.28644716189284,-0.00298850822730931
3.29291921260341,-0.0038205620340171
3.29911992978038,-0.00459266798067958
3.30532064695736,-0.00533723354178779
3.31152136413434,-0.00605049312630548
3.31772208131132,-0.00672704496543855
3.32373880927368,-0.00734328705997887
3.32975553723605,-0.0079178385029009
3.33577226519841,-0.00844805125726131
3.34178899316078,-0.00893000151454216
3.347609817407,-0.00934672537294482
3.35343064165321,-0.00971366389980161
3.35925146589943,-0.0100293312848641
3.36507229014565,-0.0102913723915262
3.37063974860963,-0.010489828703
3.37620720707362,-0.0106370905573362
3.3817746655376,-0.0107327381524357
3.38734212400158,-0.0107758847430606
3.39246909968417,-0.0107686047916113
3.39759607536677,-0.0107167024303057
3.40272305104936,-0.0106205247280865
3.40785002673195,-0.0104802880546697
3.41312276851735,-0.0102905137238194
3.41839551030275,-0.0100556174268113
3.42366825208814,-0.00977671439354429
3.42894099387354,-0.00945490948260115
3.43578151245344,-0.00897568459719845
3.44262203103334,-0.00843020351266284
3.44946254961324,-0.00782251592144176
3.45630306819314,-0.00715705915770638
3.46321927839774,-0.00643085086997736
3.47013548860234,-0.00565594571500342
3.47705169880694,-0.00483772017029459
3.48396790901154,-0.00398300356092534
3.49088411921614,-0.00309941865075493
3.49780032942074,-0.00219209562197174
3.50471653962534,-0.00126697188259426
3.51163274982994,-0.000332327933677068
3.5182480035313,0.000562419053792507
3.52486325723265,0.00145366867454147
3.531478510934,0.00233621933954222
3.53809376463535,0.00320261322210909
3.54433378511025,0.003998139823359
3.55057380558514,0.00476942086898755
3.55681382606003,0.00551249131358083
3.56305384653493,0.0062216858694705
3.56910712099298,0.00687186566882082
3.57516039545103,0.00748257805083868
3.58121366990909,0.00805095418660989
3.58726694436714,0.00857277380697779
3.59312781086502,0.00902973831642219
3.5989886773629,0.00943795843638839
3.60484954386079,0.00979572998642328
3.61071041035867,0.0101004006360867
3.61633433516104,0.0103405276305857
3.6219582599634,0.0105291729468699
3.62758218476577,0.010665729362299
3.63320610956813,0.0107490489542506
3.6384457811931,0.010777949631692
3.64368545281806,0.0107602143968705
3.64892512444302,0.010696082072398
3.65416479606799,0.0105856058421
3.65912610980535,0.0104384984695429
3.6640874235427,0.010250864061236
3.66904873728006,0.010023500436026
3.67401005101742,0.00975719484461501
3.68053098274906,0.00934954091036291
3.6870519144807,0.00887918466604216
3.69357284621234,0.00834936400140296
3.70009377794398,0.0077635055785839
3.70926206929683,0.00685400893499114
3.71843036064967,0.00585291042874
3.72759865200251,0.0047715218362549
3.73676694335535,0.00362715902307715
3.74434650223756,0.00264725083019531
3.75192606111976,0.00164258720763714
3.75950562000196,0.000620670882890318
3.76708517888417,-0.000406795934189631
3.77355617788074,-0.00127922860211045
3.78002717687731,-0.00214363116246606
3.78649817587388,-0.00299514655525206
3.79296917487045,-0.00382688893389716
3.79916952462558,-0.00459874405112922
3.8053698743807,-0.00534302512691513
3.81157022413583,-0.00605596864967529
3.81777057389095,-0.00673217555821931
3.82378692991779,-0.00734805668464648
3.82980328594463,-0.00792222497694754
3.83581964197147,-0.00845203470526708
3.84183599799831,-0.00893356515204072
3.84765639780129,-0.00934986567119
3.85347679760427,-0.00971637121692209
